#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B81678
#Date Time: 2025-03-28 22:23:04.320
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 40 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1.2 kHz
#Period: 833.3333333 us
#Amplitude: 2 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

#2,4kHz
#50 ohm 
Time (s),Channel 1 (V)
-0.0021916125,-0.08869531023805684
-0.0021909825,-0.08836356537141388
-0.0021903525,-0.08869531023805684
-0.0021897225,-0.08770007563812678
-0.0021890925,-0.086041351304912
-0.0021884625,-0.08670484103819821
-0.0021878325,-0.08604135130491215
-0.0021872025,-0.08637309617155511
-0.0021865725,-0.0853778615716258
-0.0021859425,-0.0853778615716258
-0.0021853125,-0.08471437183833959
-0.0021846825,-0.08438262697169634
-0.0021840525,-0.08405088210505338
-0.0021834225,-0.08371913723841028
-0.0021827925,-0.08338739237176702
-0.0021821625,-0.08305564750512406
-0.0021815325,-0.08139692317190855
-0.0021809025,-0.08106517830526561
-0.0021802725,-0.08239215777183787
-0.0021796425,-0.08040168857197939
-0.0021790125,-0.08073343343862234
-0.0021783825,-0.08073343343862234
-0.0021777525,-0.07973819883869318
-0.0021771225,-0.08006994370533614
-0.0021764925,-0.07940645397204993
-0.0021758625,-0.07807947450547811
-0.0021752325,-0.07774772963883442
-0.0021746025,-0.07807947450547752
-0.0021739725,-0.07642075017226199
-0.0021733425,-0.07608900530561889
-0.0021727125,-0.07476202583904679
